Brand,sku,Size,Sigla Stagione,Category,Gender,Price,Unit Price,Unit
VALENTINO  ,SY2S0C20RICK9M,43,A19,Sneakers,Uomo,"      649,00","1,298.00",2
VALENTINO  ,SY2S0C20RICK9M,43.5,A19,Sneakers,Uomo,"      649,00",649.00,1
VALENTINO  ,SY2S0C20RICK9M,44,A19,Sneakers,Uomo,"      649,00",649.00,1
VALENTINO  ,SY2S0C32YST0NO,39.5,A19,Mocassini,Uomo,"      490,00",490.00,1
VALENTINO  ,SY2S0C32YST0NO,40,A19,Mocassini,Uomo,"      490,00",490.00,1
VALENTINO  ,SY2S0C32YST0NO,40.5,A19,Mocassini,Uomo,"      490,00",490.00,1
VALENTINO  ,SY2S0C32YST0NO,41,A19,Mocassini,Uomo,"      490,00",490.00,1
VALENTINO  ,SY2S0C32YST0NO,41.5,A19,Mocassini,Uomo,"      490,00",490.00,1
VALENTINO  ,SY2S0C32YST0NO,42,A19,Mocassini,Uomo,"      490,00",490.00,1
VALENTINO  ,SY2S0C32YST0NO,42.5,A19,Mocassini,Uomo,"      490,00",490.00,1
VALENTINO  ,SY2S0C32YST0NO,43,A19,Mocassini,Uomo,"      490,00",490.00,1
VALENTINO  ,SY2S0C32YST0NO,44,A19,Mocassini,Uomo,"      490,00",490.00,1
VALENTINO GARAVANI,SW2B0181WCIJU5,UNI,A19,Borse a spalla,Donna,"      920,00","2,760.00",3
VALENTINO GARAVANI,SW2B0B70VSF0NO,UNI,A19,Borse a mano,Donna,"      980,00","3,920.00",4
VALENTINO GARAVANI,SW2B0B70VSFP45,UNI,A19,Borse a mano,Donna,"      980,00","1,960.00",2
VALENTINO GARAVANI,SW2B0E04NKL0NO,UNI,A19,Borse a spalla,Donna,"     1490,00","2,980.00",2
VALENTINO GARAVANI,SW2B0E04SEBJU5,UNI,A19,Borse a spalla,Donna,"     1489,00","1,489.00",1
VALENTINO GARAVANI,SW2B0E60XSZ0NO,UNI,A19,Borse a spalla,Donna,"     1548,00","1,548.00",1
VALENTINO GARAVANI,SW2B0E61XSZ0NO,UNI,A19,Borse a spalla,Donna,"     1489,00","2,978.00",2
VALENTINO GARAVANI,SW2B0E61XSZJU5,UNI,A19,Borse a spalla,Donna,"     1489,00","2,978.00",2
VALENTINO GARAVANI,SW2B0E68ADA0NO,UNI,A19,Clutches,Donna,"     1390,00","2,780.00",2
VALENTINO GARAVANI,SW2B0E79YRK0NO,UNI,A19,Secchielli,Donna,"      992,00","1,984.00",2
VALENTINO GARAVANI,SW2B0E80BOLP45,UNI,A19,Clutches,Donna,"      948,00",948.00,1
VALENTINO GARAVANI,SW2B0E86BOLP45,UNI,A19,Borse a spalla,Donna,"      920,00","1,840.00",2
VALENTINO GARAVANI,SW2B0E87AVBP45,UNI,A19,Borse a spalla,Donna,"     2349,00","2,349.00",1
VALENTINO GARAVANI,SW2EI114SCT0NI,UNI,A19,Foulard,Donna,"      334,00",668.00,2
VALENTINO GARAVANI,SW2P0249WUU0NO,UNI,A19,Pouches,Donna,"      920,00","1,840.00",2
VALENTINO GARAVANI,SW2P0486BOLJU5,UNI,A19,Porta carte,Donna,"      200,00",600.00,3
VALENTINO GARAVANI,SW2P0620BOLJU5,UNI,A19,Portafogli,Donna,"      419,00",419.00,1
VALENTINO GARAVANI,SW2S0A01YEK0BO,35½,A19,Sneakers,Donna,"      570,00",570.00,1
VALENTINO GARAVANI,SW2S0A01YEK0BO,36,A19,Sneakers,Donna,"      570,00","1,140.00",2
VALENTINO GARAVANI,SW2S0A01YEK0BO,36½,A19,Sneakers,Donna,"      570,00","1,140.00",2
VALENTINO GARAVANI,SW2S0A01YEK0BO,37,A19,Sneakers,Donna,"      570,00","1,710.00",3
VALENTINO GARAVANI,SW2S0A01YEK0BO,37½,A19,Sneakers,Donna,"      570,00","1,140.00",2
VALENTINO GARAVANI,SW2S0A01YEK0BO,38,A19,Sneakers,Donna,"      570,00","1,140.00",2
VALENTINO GARAVANI,SW2S0A01YEK0BO,38½,A19,Sneakers,Donna,"      570,00",570.00,1
VALENTINO GARAVANI,SW2S0A01YEK0BO,39,A19,Sneakers,Donna,"      570,00",570.00,1
VALENTINO GARAVANI,SW2S0A01YEK0BO,39½,A19,Sneakers,Donna,"      570,00",570.00,1
VALENTINO GARAVANI,SW2S0A01YEK0BO,41,A19,Sneakers,Donna,"      570,00","1,140.00",2
VALENTINO GARAVANI,SW2S0P39JZI0NO,35½,A19,Stivali,Donna,"      851,00",851.00,1
VALENTINO GARAVANI,SW2S0P39JZI0NO,36,A19,Stivali,Donna,"      851,00",851.00,1
VALENTINO GARAVANI,SW2S0P39JZI0NO,36½,A19,Stivali,Donna,"      851,00",851.00,1
VALENTINO GARAVANI,SW2S0P39JZI0NO,37,A19,Stivali,Donna,"      851,00",851.00,1
VALENTINO GARAVANI,SW2S0P39JZI0NO,37½,A19,Stivali,Donna,"      851,00",851.00,1
VALENTINO GARAVANI,SW2S0P39JZI0NO,38,A19,Stivali,Donna,"      851,00",851.00,1
VALENTINO GARAVANI,SW2S0P39JZI0NO,38½,A19,Stivali,Donna,"      851,00",851.00,1
VALENTINO GARAVANI,SW2S0P39JZI0NO,39,A19,Stivali,Donna,"      851,00",851.00,1
VALENTINO GARAVANI,SW2S0P39JZI0NO,39½,A19,Stivali,Donna,"      851,00",851.00,1
VALENTINO GARAVANI,SW2S0P39JZI0NO,40,A19,Stivali,Donna,"      851,00",851.00,1
VALENTINO GARAVANI,SW2S0P39JZI0NO,41,A19,Stivali,Donna,"      851,00",851.00,1
VALENTINO GARAVANI,SW2S0Q70DSH0NO,35½,A19,Scarpe con tacco,Donna,"      688,00",688.00,1
VALENTINO GARAVANI,SW2S0Q70DSH0NO,36,A19,Scarpe con tacco,Donna,"      688,00",688.00,1
VALENTINO GARAVANI,SW2S0Q70DSH0NO,36½,A19,Scarpe con tacco,Donna,"      688,00",688.00,1
VALENTINO GARAVANI,SW2S0Q70DSH0NO,37,A19,Scarpe con tacco,Donna,"      688,00",688.00,1
VALENTINO GARAVANI,SW2S0Q70DSH0NO,37½,A19,Scarpe con tacco,Donna,"      688,00",688.00,1
VALENTINO GARAVANI,SW2S0Q70DSH0NO,38,A19,Scarpe con tacco,Donna,"      688,00",688.00,1
VALENTINO GARAVANI,SW2S0Q70DSH0NO,38½,A19,Scarpe con tacco,Donna,"      688,00",688.00,1
VALENTINO GARAVANI,SW2S0Q70DSH0NO,39,A19,Scarpe con tacco,Donna,"      688,00",688.00,1
VALENTINO GARAVANI,SW2S0Q70DSH0NO,39½,A19,Scarpe con tacco,Donna,"      688,00",688.00,1
VALENTINO GARAVANI,SW2S0Q70DSH0NO,40,A19,Scarpe con tacco,Donna,"      688,00",688.00,1
VALENTINO GARAVANI,SW2S0Q70DSH0NO,41,A19,Scarpe con tacco,Donna,"      688,00",688.00,1
VALENTINO GARAVANI,SY2B0664YGSEK7,UNI,A19,Marsupi,Uomo,"      591,00","1,182.00",2
VALENTINO GARAVANI,SY2B0664YGSY25,UNI,A19,Marsupi,Uomo,"      591,00","1,182.00",2
VALENTINO GARAVANI,SY2B0837PGPM30,UNI,A19,Borse a mano,Uomo,"     1100,00","2,200.00",2
VALENTINO GARAVANI,SY2B0837PGPY28,UNI,A19,Borse a mano,Uomo,"     1100,00","2,200.00",2
VALENTINO GARAVANI,SY2ER033YSSI52,UNI,A19,Sciarpe,Uomo,"      345,00",690.00,2
VALENTINO GARAVANI,SY2P0299NCDEK7,UNI,A19,Pouches,Uomo,"      322,00",966.00,3
VALENTINO GARAVANI,SY2P0299PCRNER,UNI,A19,Pouches,Uomo,"      490,00","3,430.00",7
VALENTINO GARAVANI,SY2P0484NAK0NO,UNI,A19,Borse a spalla,Uomo,"      419,00",838.00,2
VALENTINO GARAVANI,SY2P0540PCRNER,UNI,A19,Porta carte,Uomo,"      221,00",663.00,3
VALENTINO GARAVANI,SY2P0654PCRNER,UNI,A19,Portafogli,Uomo,"      260,00","2,080.00",8
VALENTINO GARAVANI,SY2P0655PCRNER,UNI,A19,Porta carte,Uomo,"      159,00",477.00,3
VALENTINO GARAVANI,SY2P0Q78PCRNER,UNI,A19,Pouches,Uomo,"      552,00","1,656.00",3
VERSACE,DBFG305DV2TK41OT,UNI,A19,Borse a spalla,Donna,"     1490,00","2,980.00",2
VERSACE,DBFG483DV4SBRDNMOT,UNI,A19,Borse a mano,Donna,"     1090,00","2,180.00",2
VERSACE,DBFG966D2NTWGDNOBT,UNI,A19,Borse a spalla,Donna,"      750,00","1,500.00",2
VERSACE,DBFG966DNATR2K41OT,UNI,A19,Borse a spalla,Donna,"      650,00","1,300.00",2
VERSACE,DBSG377DNATR2K41OT,UNI,A19,Borse a spalla,Donna,"      990,00","1,980.00",2
VERSACE,DBSG377DV3SBRDNMOT,UNI,A19,Borse a spalla,Donna,"     1100,00","2,200.00",2
VERSACE,DCDH127DV3TK41OT,80,A19,Cinture,Donna,"      350,00",350.00,1
VERSACE,DCDH127DV3TK41OT,85,A19,Cinture,Donna,"      350,00",350.00,1
VERSACE,DCDH127DV3TK41OT,90,A19,Cinture,Donna,"      350,00",350.00,1
VERSACE,DCDH127DV3TK41OT,95,A19,Cinture,Donna,"      350,00",350.00,1
VERSACE,DCU4140DGOVVD41OH,100,A19,Cinture,Uomo,"      295,00",590.00,2
VERSACE,DCU4140DGOVVD41OH,85,A19,Cinture,Uomo,"      295,00",590.00,2
VERSACE,DCU4140DGOVVD41OH,90,A19,Cinture,Uomo,"      295,00",885.00,3
VERSACE,DCU4140DGOVVD41OH,95,A19,Cinture,Uomo,"      295,00","1,180.00",4
VERSACE,DCU4949DVTP1D41OH,100,A19,Cinture,Uomo,"      375,00",750.00,2
VERSACE,DCU4949DVTP1D41OH,90,A19,Cinture,Uomo,"      375,00",750.00,2
VERSACE,DCU4949DVTP1D41OH,95,A19,Cinture,Uomo,"      375,00",750.00,2
VERSACE,DCU6705DVTPHD4MBH,100,A19,Cinture,Uomo,"      370,00",370.00,1
VERSACE,DCU6705DVTPHD4MBH,85,A19,Cinture,Uomo,"      370,00",370.00,1
VERSACE,DCU6705DVTPHD4MBH,90,A19,Cinture,Uomo,"      370,00","1,110.00",3
VERSACE,DCU6705DVTPHD4MBH,95,A19,Cinture,Uomo,"      370,00","1,110.00",3
VERSACE,DFZ5350DCASPD41OH,UNI,A19,Zaini,Uomo,"      990,00","2,970.00",3
VERSACE,DP84725DVTE4D41OH,UNI,A19,Pouches,Uomo,"      425,00","1,700.00",4
VERSACE,DP85102DVTE4D41OH,UNI,A19,Pouches,Uomo,"      510,00","3,060.00",6
VERSACE,DP8F785GD3NTWGDNOBT,UNI,A19,Pouches,Donna,"      990,00","1,980.00",2
VERSACE,DP8F785GDNATR2K41OT,UNI,A19,Pouches,Donna,"      890,00",890.00,1
VERSACE,DPN2467DVTE4D41OH,UNI,A19,Porta carte,Uomo,"      170,00",170.00,1
VERSACE,DPU2463DVTE4D41OH,UNI,A19,Portafogli,Uomo,"      295,00","1,770.00",6
VERSACE,DSL963NDV2PBK41T,36,A19,Scarpe con tacco,Donna,"      795,00",795.00,1
VERSACE,DSL963NDV2PBK41T,37,A19,Scarpe con tacco,Donna,"      795,00",795.00,1
VERSACE,DSL963NDV2PBK41T,37½,A19,Scarpe con tacco,Donna,"      795,00",795.00,1
VERSACE,DSL963NDV2PBK41T,38,A19,Scarpe con tacco,Donna,"      795,00",795.00,1
VERSACE,DSL963NDV2PBK41T,38½,A19,Scarpe con tacco,Donna,"      795,00",795.00,1
VERSACE,DSL963NDV2PBK41T,39,A19,Scarpe con tacco,Donna,"      795,00",795.00,1
VERSACE,DSL963NDV2PBK41T,40,A19,Scarpe con tacco,Donna,"      795,00",795.00,1
VERSACE,DSR600NDV1BXDNOBT,36,A19,Scarpe con tacco,Donna,"      750,00",750.00,1
VERSACE,DSR600NDV1BXDNOBT,37,A19,Scarpe con tacco,Donna,"      750,00",750.00,1
VERSACE,DSR600NDV1BXDNOBT,38,A19,Scarpe con tacco,Donna,"      750,00",750.00,1
VERSACE,DSR600NDV1BXDNOBT,38½,A19,Scarpe con tacco,Donna,"      750,00",750.00,1
VERSACE,DSR600NDV1BXDNOBT,39,A19,Scarpe con tacco,Donna,"      750,00",750.00,1
VERSACE,DSR600NDV1BXDNOBT,40,A19,Scarpe con tacco,Donna,"      750,00",750.00,1
VERSACE,DSR663HDNA5PBK41T,36,A19,Scarpe con tacco,Donna,"      720,00",720.00,1
VERSACE,DSR663HDNA5PBK41T,37,A19,Scarpe con tacco,Donna,"      720,00",720.00,1
VERSACE,DSR663HDNA5PBK41T,37½,A19,Scarpe con tacco,Donna,"      720,00",720.00,1
VERSACE,DSR663HDNA5PBK41T,38,A19,Scarpe con tacco,Donna,"      720,00",720.00,1
VERSACE,DSR663HDNA5PBK41T,38½,A19,Scarpe con tacco,Donna,"      720,00",720.00,1
VERSACE,DSR663HDNA5PBK41T,39,A19,Scarpe con tacco,Donna,"      720,00",720.00,1
VERSACE,DSR663HDNA5PBK41T,40,A19,Scarpe con tacco,Donna,"      720,00",720.00,1
VERSACE,DSR663HDNA5PBK41T,41,A19,Scarpe con tacco,Donna,"      720,00",720.00,1
VERSACE,DSR705GD36TGD41,36,A19,Sneakers,Donna,"      795,00",795.00,1
VERSACE,DSR705GD36TGD41,37,A19,Sneakers,Donna,"      795,00",795.00,1
VERSACE,DSR705GD36TGD41,37½,A19,Sneakers,Donna,"      795,00",795.00,1
VERSACE,DSR705GD36TGD41,38,A19,Sneakers,Donna,"      795,00",795.00,1
VERSACE,DSR705GD36TGD41,38½,A19,Sneakers,Donna,"      795,00",795.00,1
VERSACE,DSR705GD36TGD41,39,A19,Sneakers,Donna,"      795,00",795.00,1
VERSACE,DSR705GD36TGD41,40,A19,Sneakers,Donna,"      795,00",795.00,1
VERSACE,DST030GD37TGDNF,36,A19,Sneakers,Donna,"      795,00",795.00,1
VERSACE,DST030GD37TGDNF,37,A19,Sneakers,Donna,"      795,00",795.00,1
VERSACE,DST030GD37TGDNF,37½,A19,Sneakers,Donna,"      795,00",795.00,1
VERSACE,DST030GD37TGDNF,38,A19,Sneakers,Donna,"      795,00",795.00,1
VERSACE,DST030GD37TGDNF,39,A19,Sneakers,Donna,"      795,00",795.00,1
VERSACE,DST030GD37TGDNF,40,A19,Sneakers,Donna,"      795,00",795.00,1
VERSACE,DSU7071EDMV1GDPYC,39.5,A19,Sneakers,Uomo,"      895,00",895.00,1
VERSACE,DSU7071EDMV1GDPYC,40,A19,Sneakers,Uomo,"      895,00",895.00,1
VERSACE,DSU7071EDMV1GDPYC,40.5,A19,Sneakers,Uomo,"      895,00",895.00,1
VERSACE,DSU7071EDMV1GDPYC,41,A19,Sneakers,Uomo,"      895,00",895.00,1
VERSACE,DSU7071EDMV1GDPYC,41.5,A19,Sneakers,Uomo,"      895,00",895.00,1
VERSACE,DSU7071EDMV1GDPYC,42,A19,Sneakers,Uomo,"      895,00",895.00,1
VERSACE,DSU7071EDMV1GDPYC,42.5,A19,Sneakers,Uomo,"      895,00",895.00,1
VERSACE,DSU7071EDMV1GDPYC,43,A19,Sneakers,Uomo,"      895,00",895.00,1
VERSACE,DSU7462DTP1GDNWR,40,A19,Sneakers,Uomo,"      795,00",795.00,1
VERSACE,DSU7462DTP1GDNWR,40.5,A19,Sneakers,Uomo,"      795,00",795.00,1
VERSACE,DSU7462DTP1GDNWR,41,A19,Sneakers,Uomo,"      795,00","1,590.00",2
VERSACE,DSU7462DTP1GDNWR,41.5,A19,Sneakers,Uomo,"      795,00","1,590.00",2
VERSACE,DSU7462DTP1GDNWR,42,A19,Sneakers,Uomo,"      795,00","1,590.00",2
VERSACE,DSU7462DTP1GDNWR,43,A19,Sneakers,Uomo,"      795,00",795.00,1
VERSACE,DSU7462DTP1GDNWR,44,A19,Sneakers,Uomo,"      795,00",795.00,1
VERSACE JEANS COUTURE,E1VUBBF140297899,UNI,A19,Borse a spalla,Donna,"      231,00",693.00,3
VERSACE JEANS COUTURE,E1VUBBF140301M27,UNI,A19,Borse a spalla,Donna,"      241,00",482.00,2
VERSACE JEANS COUTURE,E1VUBBF540297899,UNI,A19,Borse a spalla,Donna,"      184,00",552.00,3
VERSACE JEANS COUTURE,E1VUBBF740297899,UNI,A19,Borse a spalla,Donna,"      174,00",348.00,2
VERSACE JEANS COUTURE,E1VUBBS140328M27,UNI,A19,Borse a spalla,Donna,"      171,00",342.00,2
VERSACE JEANS COUTURE,E1VUBBS440328M27,UNI,A19,Borse a spalla,Donna,"      148,00",296.00,2
VERSACE JEANS COUTURE,E1VUBBS540328M27,UNI,A19,Borse a spalla,Donna,"      171,00",342.00,2
VERSACE JEANS COUTURE,E1VUBBT640329899,UNI,A19,Borse a spalla,Donna,"      169,00",338.00,2
VERSACE JEANS COUTURE,E3VUBPB240294899,UNI,A19,Portafogli,Donna,"       96,00",192.00,2
ZANELLATO,ZA00PEL061201802,UNI,A19,Borse a spalla,Donna,"      480,00",480.00,1
ZANELLATO,ZA00PEL0612018T7,UNI,A19,Borse a spalla,Donna,"      480,00",480.00,1
ZANELLATO,ZA00PEL061311802,UNI,A19,Borse a spalla,Donna,"      495,00","9,900.00",20
ZANELLATO,ZA00PEL0613118L2,UNI,A19,Borse a spalla,Donna,"      495,00",990.00,2
ZANELLATO,ZA00PEL0613118T7,UNI,A19,Borse a spalla,Donna,"      495,00",990.00,2
ZANELLATO,ZA00PEL061344835,UNI,A19,Borse a spalla,Donna,"      675,00","1,350.00",2
ZANELLATO,ZA00PEL061345102,UNI,A19,Borse a spalla,Donna,"      535,00","2,675.00",5
ZANELLATO,ZA00PEL061345159,UNI,A19,Borse a spalla,Donna,"      535,00","1,605.00",3
ZANELLATO,ZA00PEL0613451C3,UNI,A19,Borse a spalla,Donna,"      535,00","2,675.00",5
ZANELLATO,ZA40PEL061201873,UNI,A19,Borse a spalla,Donna,"      480,00",480.00,1
ZANELLATO,ZA40PEL061311873,UNI,A19,Borse a spalla,Donna,"      495,00","1,980.00",4
Adidas,B28156CORE BLACK,4,P19,Sneakers,Donna,"      100,00",100.00,1
ALVIERO MARTINI,B16260010010,UNI,P19,Borse da viaggio,Uomo,"      185,00",185.00,1
ALVIERO MARTINI,CD00461880900,UNI,P19,Shopping,Donna,"      188,00",188.00,1
ALVIERO MARTINI,CD00560000010,UNI,P19,Shopping,Donna,"      215,00",430.00,2
ALVIERO MARTINI,CD00561880900,UNI,P19,Shopping,Donna,"      215,00",215.00,1
ALVIERO MARTINI,CD00661880900,UNI,P19,Shopping,Donna,"      199,20",199.20,1
ALVIERO MARTINI,CD00761880900,UNI,P19,Shopping,Donna,"      235,00",235.00,1
ALVIERO MARTINI,CD01561880900,UNI,P19,Zaini,Donna,"      368,00",368.00,1
ALVIERO MARTINI,CD02760000010,UNI,P19,Borse a spalla,Donna,"      115,00",345.00,3
ALVIERO MARTINI,CD02761880900,UNI,P19,Borse a spalla,Donna,"      115,00",230.00,2
ALVIERO MARTINI,CD06460000010,UNI,P19,Borse a spalla,Donna,"      198,00",396.00,2
ALVIERO MARTINI,CD08060000010,UNI,P19,Borse a mano,Donna,"      295,00",295.00,1
ALVIERO MARTINI,CD08061880900,UNI,P19,Borse a mano,Donna,"      295,00",295.00,1
ALVIERO MARTINI,CD08560000010,UNI,P19,Shopping,Donna,"      225,00",450.00,2
ALVIERO MARTINI,CD08760000010,UNI,P19,Shopping,Donna,"      205,00",410.00,2
ALVIERO MARTINI,CD09460000010,UNI,P19,Borse a spalla,Donna,"      195,00",390.00,2
ALVIERO MARTINI,CD09861880900,UNI,P19,Zaini,Donna,"      235,00",235.00,1
ALVIERO MARTINI,CD09960000010,UNI,P19,Zaini,Donna,"      245,00",490.00,2
ALVIERO MARTINI,CE00160000010,UNI,P19,Shopping,Donna,"      198,00",396.00,2
ALVIERO MARTINI,CE00161880900,UNI,P19,Shopping,Donna,"      198,00",396.00,2
ALVIERO MARTINI,CE00260000010,UNI,P19,Borse a spalla,Donna,"      218,00",218.00,1
ALVIERO MARTINI,CN14760000010,UNI,P19,Borse a mano,Donna,"      328,00",328.00,1
ALVIERO MARTINI,CN14860000010,UNI,P19,Borse a spalla,Donna,"      308,00",308.00,1
ALVIERO MARTINI,GN14G5580566,UNI,P19,Borse a mano,Donna,"      185,00",185.00,1
ALVIERO MARTINI,GN15G5580566,UNI,P19,Shopping,Donna,"      168,00",336.00,2
ALVIERO MARTINI,GN1895600028,UNI,P19,Borse a mano,Donna,"      218,00",218.00,1
ALVIERO MARTINI,GN1995600028,UNI,P19,Shopping,Donna,"      198,00",396.00,2
ALVIERO MARTINI,GN2095600028,UNI,P19,Zaini,Donna,"      195,00",195.00,1
ALVIERO MARTINI,GN2695520395,UNI,P19,Shopping,Donna,"      178,00",178.00,1
ALVIERO MARTINI,GN2695650001,UNI,P19,Shopping,Donna,"      148,00",296.00,2
ALVIERO MARTINI,GN2695650101,UNI,P19,Shopping,Donna,"      148,00",148.00,1
ALVIERO MARTINI,GN2695650900,UNI,P19,Shopping,Donna,"      148,00",148.00,1
ALVIERO MARTINI,N18960010010,UNI,P19,Zaini,Donna,"      255,00",510.00,2
ALVIERO MARTINI,N18963800900,UNI,P19,Zaini,Donna,"      255,00",255.00,1
ALVIERO MARTINI,N50963800900,UNI,P19,Borse a spalla,Donna,"      209,00",209.00,1
ALVIERO MARTINI,N73460010010,UNI,P19,Zaini,Donna,"      278,00",278.00,1
ALVIERO MARTINI,N86363800900,UNI,P19,Borse a spalla,Donna,"      169,00",169.00,1
BALENCIAGA,531048C8K021000,UNI,P19,Borse a spalla,Donna,"     1290,00","2,580.00",2
BALENCIAGA,531048C8K027150,UNI,P19,Borse a spalla,Donna,"     1290,00","2,580.00",2
BALENCIAGA,5353349DWW51060,UNI,P19,Pouches,Uomo,"      395,00",790.00,2
BALENCIAGA,5506460OTDM4130,UNI,P19,Borse a spalla,Donna,"     1290,00","5,160.00",4
BALENCIAGA,5506460OTDM5560,UNI,P19,Borse a spalla,Donna,"     1290,00","2,580.00",2
BALENCIAGA,5506460OTDM6575,UNI,P19,Borse a spalla,Donna,"     1290,00","2,580.00",2
BALENCIAGA,555318T61404360,S,P19,Maglieria,Donna,"      895,00",895.00,1
BALENCIAGA,556705TDT051000,46,P19,Pantaloni,Uomo,"      795,00",795.00,1
BALENCIAGA,556705TDT051000,48,P19,Pantaloni,Uomo,"      795,00",795.00,1
BALENCIAGA,5581710OTDM6575,UNI,P19,Borse a spalla,Donna,"      850,00",850.00,1
BALENCIAGA KIDS,528617TDV301302,6 yrs,P19,Kids T-Shirt,Boy,"      150,00",150.00,1
BALENCIAGA KIDS,556155TEV851000,10 yrs,P19,Kids T-Shirt,Boy,"      150,00",300.00,2
BALENCIAGA KIDS,556155TEV851000,4 yrs,P19,Kids T-Shirt,Boy,"      150,00",150.00,1
BALENCIAGA KIDS,556155TEV851000,6 yrs,P19,Kids T-Shirt,Boy,"      150,00",150.00,1
BALENCIAGA KIDS,556155TEV851000,8 yrs,P19,Kids T-Shirt,Boy,"      150,00",450.00,3
BALENCIAGA KIDS,558143TEV911000,10 yrs,P19,Kids Sweatshirt,Boy,"      250,00",250.00,1
BALENCIAGA KIDS,558143TEV911000,6 yrs,P19,Kids Sweatshirt,Boy,"      250,00",250.00,1
BALENCIAGA KIDS,558143TEV911000,8 yrs,P19,Kids Sweatshirt,Boy,"      250,00",250.00,1
BALMAIN,RH11860I031AAA,L,P19,T-shirt,Uomo,"      445,00",445.00,1
BORBONESE,904083F09F15,UNI,P19,Borse a spalla,Donna,"      310,00",310.00,1
BORBONESE,924347648306,UNI,P19,Zaini,Donna,"      540,00",540.00,1
BORBONESE,934236296E72,UNI,P19,Borse a mano,Donna,"      220,00",220.00,1
BORBONESE,934236296S26,UNI,P19,Borse a mano,Donna,"      220,00",440.00,2
BORBONESE,934261296100,UNI,P19,Borse a spalla,Donna,"      200,00",200.00,1
BORBONESE,934261296E72,UNI,P19,Borse a spalla,Donna,"      200,00",200.00,1
BORBONESE,934261296S26,UNI,P19,Borse a spalla,Donna,"      200,00",200.00,1
BORBONESE,934370296E72,UNI,P19,Borse a spalla,Donna,"      195,00",780.00,4
BORBONESE,934370296S26,UNI,P19,Borse a spalla,Donna,"      195,00",195.00,1
BORBONESE,934371296C45,UNI,P19,Borse a spalla,Donna,"      215,00",215.00,1
BORBONESE,934371296E72,UNI,P19,Borse a spalla,Donna,"      215,00",860.00,4
BORBONESE,934371296S26,UNI,P19,Borse a spalla,Donna,"      215,00",430.00,2
BORBONESE,934378296E72,UNI,P19,Shopping,Donna,"      250,00",250.00,1
BORBONESE,934382296100,UNI,P19,Borse a mano,Donna,"      240,00",240.00,1
BORBONESE,934382296C45,UNI,P19,Borse a mano,Donna,"      240,00",240.00,1
BORBONESE,934382296E72,UNI,P19,Borse a mano,Donna,"      240,00",240.00,1
BORBONESE,934382296S26,UNI,P19,Borse a mano,Donna,"      240,00",480.00,2
BORBONESE,934383296E72,UNI,P19,Borse a mano,Donna,"      250,00",500.00,2
BORBONESE,934385296E72,UNI,P19,Borse a mano,Donna,"      250,00",250.00,1
BORBONESE,934385296S26,UNI,P19,Borse a mano,Donna,"      250,00",250.00,1
BORBONESE,934391296100,UNI,P19,Zaini,Donna,"      265,00",265.00,1
BORBONESE,934391296615,UNI,P19,Zaini,Donna,"      265,00",530.00,2
BORBONESE,934391296T79,UNI,P19,Zaini,Donna,"      265,00",265.00,1
BORBONESE,934400296C52,UNI,P19,Borse a spalla,Donna,"      200,00",200.00,1
BORBONESE,934401296C52,UNI,P19,Borse a spalla,Donna,"      215,00",430.00,2
BORBONESE,934405296C52,UNI,P19,Zaini,Donna,"      210,00",210.00,1
BORBONESE,934408296C45,UNI,P19,Borse a spalla,Donna,"      185,00",185.00,1
BORBONESE,934409296615,UNI,P19,Borse a spalla,Donna,"      195,00",390.00,2
BORBONESE,934409296T79,UNI,P19,Borse a spalla,Donna,"      195,00",195.00,1
BORBONESE,934447296615,UNI,P19,Borse a spalla,Donna,"      215,00",430.00,2
BORBONESE,934447296T79,UNI,P19,Borse a spalla,Donna,"      215,00",215.00,1
BORBONESE,934777296C45,UNI,P19,Borse a spalla,Donna,"      215,00","1,075.00",5
BORBONESE,934777296E72,UNI,P19,Borse a spalla,Donna,"      215,00","1,075.00",5
BORBONESE,934777296S26,UNI,P19,Borse a spalla,Donna,"      215,00",430.00,2
BORBONESE,934778296E72,UNI,P19,Borse a spalla,Donna,"      250,00",500.00,2
BORBONESE,934778296S26,UNI,P19,Borse a spalla,Donna,"      250,00",250.00,1
BORBONESE,963794695306,UNI,P19,Borse a spalla,Donna,"      290,00",290.00,1
BOTTEGA VENETA,543911VO0B94508,UNI,P19,Portafogli,Donna,"      610,00",610.00,1
BOTTEGA VENETA,543911VO0B98723,UNI,P19,Portafogli,Donna,"      610,00","1,830.00",3
BURBERRY,407456500100,UNI,P19,Borse a spalla,Uomo,"      520,00",520.00,1
BURBERRY,407695300100,UNI,P19,Borse a spalla,Donna,"     1390,00","1,390.00",1
BURBERRY,407996400100,UNI,P19,Borse a spalla,Donna,"      980,00",980.00,1
BURBERRY,8005141A5373,UNI,P19,Zaini,Uomo,"     1350,00","22,950.00",17
BURBERRY,8009214A1189,UNI,P19,Borse a spalla,Uomo,"      590,00","1,770.00",3
BURBERRY,8009265A1189,UNI,P19,Zaini,Uomo,"     1390,00","6,950.00",5
BURBERRY,8010608A1189,UNI,P19,Borse a spalla,Donna,"     1090,00","2,180.00",2
BURBERRY,8012073A1189,UNI,P19,Borse a spalla,Donna,"     1090,00","1,090.00",1
BURBERRY,8013573A1189,UNI,P19,Borse a spalla,Uomo,"     1290,00","1,290.00",1
